C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_02_646.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_02_646.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_02_646.jpg, 0, 0, 0, 7.845009E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_02_752.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_02_752.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_02_752.jpg, 0, 0, 0, 7.996747E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_02_853.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_02_853.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_02_853.jpg, 0, 0, 0, 7.767975E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_02_952.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_02_952.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_02_952.jpg, 0, 0, 0, 7.811578E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_03_056.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_03_056.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_03_056.jpg, 0, 0, 0, 7.839459E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_03_159.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_03_159.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_03_159.jpg, 0, 0, 0, 7.918291E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_03_262.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_03_262.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_03_262.jpg, 0, 0, 0, 8.0413E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_03_364.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_03_364.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_03_364.jpg, 0, 0, 0, 7.802896E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_03_467.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_03_467.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_03_467.jpg, 0, 0, 0, 7.953625E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_03_567.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_03_567.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_03_567.jpg, 0, 0, 0, 7.90343E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_03_669.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_03_669.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_03_669.jpg, 0, 0, 0, 7.798147E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_03_772.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_03_772.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_03_772.jpg, 0, 0, 0, 7.82083E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_03_875.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_03_875.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_03_875.jpg, 0, 0, 0, 7.786166E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_03_979.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_03_979.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_03_979.jpg, 0, 0, 0, 7.812068E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_04_080.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_04_080.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_04_080.jpg, 0, 0, 0, 7.92472E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_04_183.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_04_183.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_04_183.jpg, 0, 0, 0, 7.840436E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_04_284.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_04_284.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_04_284.jpg, 0, 0, 0, 7.934967E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_04_388.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_04_388.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_04_388.jpg, 0, 0, 0, 7.845333E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_04_488.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_04_488.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_04_488.jpg, 0, 0, 0, 7.934462E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_04_591.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_04_591.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_04_591.jpg, 0, 0, 0, 7.824778E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_04_692.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_04_692.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_04_692.jpg, 0, 0, 0, 7.762664E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_04_795.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_04_795.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_04_795.jpg, 0, 0, 0, 7.817475E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_04_896.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_04_896.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_04_896.jpg, 0, 0, 0, 7.859823E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_04_998.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_04_998.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_04_998.jpg, 0, 0, 0, 7.935906E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_05_098.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_05_098.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_05_098.jpg, 0, 0, 0, 7.833915E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_05_199.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_05_199.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_05_199.jpg, 0, 0, 0, 7.939216E-05
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_05_299.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_05_299.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_05_299.jpg, 0, 0.3015204, 0, 0.2168616
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_05_403.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_05_403.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_05_403.jpg, 0, 0.6012453, 0, 0.7575891
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_05_505.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_05_505.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_05_505.jpg, 0, 0.9040034, 0, 1.63693
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_05_606.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_05_606.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_05_606.jpg, 0, 1, 0, 2.769698
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_05_709.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_05_709.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_05_709.jpg, 0, 1, 0, 3.944753
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_05_810.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_05_810.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_05_810.jpg, 0, 1, 0, 5.111485
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_05_912.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_05_912.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_05_912.jpg, 0, 1, 0, 6.266459
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_06_012.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_06_012.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_06_012.jpg, -0.0930759, 1, 0, 7.408634
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_06_112.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_06_112.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_06_112.jpg, -0.3962577, 1, 0, 8.502075
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_06_213.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_06_213.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_06_213.jpg, -0.1588065, 1, 0, 9.618733
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_06_315.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_06_315.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_06_315.jpg, 0, 1, 0, 10.72043
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_06_416.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_06_416.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_06_416.jpg, 0, 1, 0, 11.65755
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_06_516.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_06_516.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_06_516.jpg, 0, 1, 0, 12.87641
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_06_619.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_06_619.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_06_619.jpg, 0, 1, 0, 14.24736
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_06_721.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_06_721.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_06_721.jpg, -0.2301153, 1, 0, 15.17398
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_06_822.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_06_822.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_06_822.jpg, -0.5344092, 1, 0, 16.20601
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_06_923.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_06_923.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_06_923.jpg, -0.244734, 1, 0, 17.20953
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_07_026.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_07_026.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_07_026.jpg, 0, 1, 0, 18.24505
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_07_126.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_07_126.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_07_126.jpg, 0, 1, 0, 19.27663
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_07_227.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_07_227.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_07_227.jpg, -0.1629366, 1, 0, 20.27726
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_07_327.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_07_327.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_07_327.jpg, -0.4636266, 1, 0, 21.18402
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_07_429.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_07_429.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_07_429.jpg, -0.7501608, 1, 0, 21.92883
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_07_533.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_07_533.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_07_533.jpg, -0.6998795, 1, 0, 22.68701
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_07_637.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_07_637.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_07_637.jpg, -0.3993119, 1, 0, 23.68648
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_07_740.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_07_740.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_07_740.jpg, -0.04288249, 1, 0, 24.86271
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_07_842.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_07_842.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_07_842.jpg, 0, 1, 0, 25.80075
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_07_943.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_07_943.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_07_943.jpg, 0, 1, 0, 26.74541
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_08_045.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_08_045.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_08_045.jpg, 0, 1, 0, 27.68462
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_08_148.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_08_148.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_08_148.jpg, 0, 1, 0, 28.61449
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_08_248.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_08_248.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_08_248.jpg, 0, 1, 0, 29.53498
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_08_352.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_08_352.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_08_352.jpg, 0, 1, 0, 30.19144
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_08_455.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_08_455.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_08_455.jpg, 0, 1, 0, 30.19029
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_08_556.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_08_556.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_08_556.jpg, 0, 1, 0, 30.18955
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_08_658.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_08_658.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_08_658.jpg, 0, 1, 0, 30.19031
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_08_760.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_08_760.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_08_760.jpg, -0.1852344, 1, 0, 30.18124
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_08_863.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_08_863.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_08_863.jpg, 0, 1, 0, 30.18992
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_08_966.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_08_966.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_08_966.jpg, 0, 1, 0, 30.19024
C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\center_2024_05_28_02_39_09_066.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\left_2024_05_28_02_39_09_066.jpg, C:\Users\MUHIB\Desktop\ppppp\self driving cnn\data\IMG\right_2024_05_28_02_39_09_066.jpg, 0, 1, 0, 30.19023
